鄉鎮市區,交易年月日,建物移轉總面積平方公尺,總價元,車位總價元,資料來源,縣市,房屋單價（元/平方公尺）
信義區,1121104,53.41,3000000,0,成屋,基隆市,56169.25669350309
暖暖區,1121104,193.5,10500000,0,成屋,基隆市,54263.56589147287
中山區,1121110,57.77,2600000,0,成屋,基隆市,45006.058507876056
暖暖區,1121112,170.74,9100000,0,成屋,基隆市,53297.411268595526
安樂區,1121120,153.66,11200000,0,成屋,基隆市,72888.19471560589
安樂區,1121107,81.45,6050000,0,成屋,基隆市,74278.69858809085
信義區,1121127,179.17000000000002,13000000,0,成屋,基隆市,72556.78964112294
安樂區,1121120,115.16,3500000,0,成屋,基隆市,30392.497394928796
安樂區,1121128,80.64,4350000,0,成屋,基隆市,53943.45238095238
信義區,1121102,154.86,6200000,0,成屋,基隆市,40036.16169443368
暖暖區,1121129,179.99,10300000,0,成屋,基隆市,57225.40141118951
中正區,1121122,84.72,2500000,0,成屋,基隆市,29508.970727101037
安樂區,1121116,105.57,2980000,0,成屋,基隆市,28227.71620725585
安樂區,1121118,147.81,5380000,0,成屋,基隆市,36398.07861443745
安樂區,1121107,182.49,20330000,0,成屋,基隆市,111403.36456792153
信義區,1121106,137.89,12100000,0,成屋,基隆市,87751.10595402133
暖暖區,1121117,95.96,2500000,0,成屋,基隆市,26052.521884118385
安樂區,1121107,69.55,3600000,0,成屋,基隆市,51761.32278936017
中正區,1121123,155.04,6650000,0,成屋,基隆市,42892.1568627451
仁愛區,1121104,123.65,13600000,0,成屋,基隆市,109987.86898503841
安樂區,1121108,38.77,2600000,0,成屋,基隆市,67062.16146505029
安樂區,1121108,101.68,5700000,0,成屋,基隆市,56058.221872541304
中正區,1121107,109.89,5250000,0,成屋,基隆市,47775.04777504777
中正區,1121101,147.68,7600000,0,成屋,基隆市,51462.621885157096
暖暖區,1121112,78.03,3500000,0,成屋,基隆市,44854.54312443932
信義區,1121118,135.54,7800000,0,成屋,基隆市,57547.58742806552
暖暖區,1121114,138.18,9000000,0,成屋,基隆市,65132.43595310464
信義區,1121122,126.57,12000000,0,成屋,基隆市,94809.19649205974
七堵區,1121107,106.63,6500000,0,成屋,基隆市,60958.45446872363
中山區,1121120,108.46,8850000,0,成屋,基隆市,81596.9020837175
中正區,1121113,70.88,3800000,0,成屋,基隆市,53611.7381489842
七堵區,1121113,47.36,6250000,0,成屋,基隆市,131967.9054054054
仁愛區,1121123,33.63,4500000,0,成屋,基隆市,133809.09901873325
安樂區,1121113,171.51,5600000,0,成屋,基隆市,32651.15736691738
七堵區,1121121,106.1,6250000,0,成屋,基隆市,58906.691800188506
信義區,1121125,60.42,3400000,0,成屋,基隆市,56272.75736511089
安樂區,1121107,196.73,10800000,0,成屋,基隆市,54897.5753570884
信義區,1121108,93.86,3500000,0,成屋,基隆市,37289.58022586832
安樂區,1121112,130.72,7600000,0,成屋,基隆市,58139.53488372093
信義區,1121111,150.41,13300000,0,成屋,基隆市,88424.97174390001
安樂區,1121121,58.78,4500000,0,成屋,基隆市,76556.65192242259
安樂區,1121123,86.18,4500000,0,成屋,基隆市,52216.29148294267
七堵區,1121102,81.05,5500000,0,成屋,基隆市,67859.34608266503
中正區,1121105,81.83,3900000,0,成屋,基隆市,47659.782475864595
中正區,1121112,119.28,5400000,0,成屋,基隆市,45271.62977867203
中正區,1121105,86.26,4500000,0,成屋,基隆市,52167.86459540923
信義區,1121114,69.8,2800000,0,成屋,基隆市,40114.613180515764
信義區,1121126,136.59,10000000,0,成屋,基隆市,73211.80174244088
信義區,1121114,116.48,10100000,0,成屋,基隆市,86710.16483516483
安樂區,1121111,136.38,14968000,0,成屋,基隆市,109752.16307376449
中正區,1121109,214.46,16500000,0,成屋,基隆市,76937.42422829432
中山區,1121128,110.61,9300000,0,成屋,基隆市,84079.19717927855
信義區,1121111,96.7,2900000,0,成屋,基隆市,29989.65873836608
暖暖區,1121114,53.97,1380000,0,成屋,基隆市,25569.76097832129
安樂區,1121114,77.71,5500000,0,成屋,基隆市,70775.96190966414
中正區,1121120,115.54,2800000,0,成屋,基隆市,24234.031504240953
中正區,1121120,84.54,3000000,0,成屋,基隆市,35486.160397445
安樂區,1121106,98.67,6880000,0,成屋,基隆市,69727.37407520016
暖暖區,1121113,83.03,5500000,0,成屋,基隆市,66241.11766831265
仁愛區,1121127,27.3,1100000,0,成屋,基隆市,40293.04029304029
安樂區,1121105,71.81,4500000,0,成屋,基隆市,62665.366940537526
安樂區,1121122,130.57,7500000,0,成屋,基隆市,57440.453396645484
仁愛區,1121115,63.63,1500000,0,成屋,基隆市,23573.78595002357
暖暖區,1121130,60.13,3270000,0,成屋,基隆市,54382.1719607517
中山區,1121127,101.99,3800000,0,成屋,基隆市,37258.554760270614
信義區,1121125,116.29,5300000,0,成屋,基隆市,45575.71588270702
中正區,1121113,110.65,6100000,0,成屋,基隆市,55128.784455490284
七堵區,1121121,93.02,6400000,0,成屋,基隆市,68802.40808428296
中正區,1121113,112.23,8100000,0,成屋,基隆市,72173.21571772253
中正區,1121121,90.74,4000000,0,成屋,基隆市,44081.99250606127
中山區,1121114,69.58,8200000,0,成屋,基隆市,117849.95688416212
中山區,1121114,44.73,2530000,0,成屋,基隆市,56561.591772859385
安樂區,1121123,231.56,23500000,0,成屋,基隆市,101485.5760925894
中正區,1121112,63.47,4300000,0,成屋,基隆市,67748.54261855995
安樂區,1121128,102.39,4200000,0,成屋,基隆市,41019.63082332259
信義區,1121108,135.7,6900000,0,成屋,基隆市,50847.457627118645
中正區,1121120,154.76999999999998,10300000,0,成屋,基隆市,66550.36505782776
七堵區,1121129,105.48,7070000,0,成屋,基隆市,67026.92453545696
仁愛區,1121103,37.07,2000000,0,成屋,基隆市,53951.98273536553
七堵區,1121123,121.85,5200000,0,成屋,基隆市,42675.420599097255
中山區,1121111,141.97,13000000,0,成屋,基隆市,91568.6412622385
中正區,1121111,97.44,5550000,0,成屋,基隆市,56958.12807881773
七堵區,1121127,94.44,5900000,0,成屋,基隆市,62473.52816603134
安樂區,1121123,144.94,8500000,0,成屋,基隆市,58644.9565337381
仁愛區,1121127,100.33,4400000,0,成屋,基隆市,43855.27758397289
中正區,1121128,87.83000000000001,4700000,0,成屋,基隆市,53512.46726630991
七堵區,1121107,178.48,14600000,0,成屋,基隆市,81801.88256387271
安樂區,1121125,61.13,4600000,0,成屋,基隆市,75249.46834614755
信義區,1121119,193.34,15000000,0,成屋,基隆市,77583.53160235853
中正區,1121107,125.58,20000000,0,成屋,基隆市,159261.0288262462
安樂區,1121119,138.04000000000002,15200000,0,成屋,基隆市,110113.01072152998
安樂區,1121106,197.99,10000000,0,成屋,基隆市,50507.6013940098
中正區,1121128,113.73,5200000,0,成屋,基隆市,45722.324804361204
七堵區,1121117,80.48,4000000,0,成屋,基隆市,49701.78926441351
安樂區,1121121,151.87,17800000,0,成屋,基隆市,117205.50470797392
中正區,1121108,265.45,15830000,0,成屋,基隆市,59634.58278395178
仁愛區,1121130,16.57,2300000,0,成屋,基隆市,138805.0694025347
七堵區,1121123,53.58,7250000,0,成屋,基隆市,135311.6834639791
暖暖區,1121110,128.58,4200000,0,成屋,基隆市,32664.489034064394
中正區,1121113,129.51,5300000,0,成屋,基隆市,40923.48081229249
仁愛區,1121126,67.99,3200000,0,成屋,基隆市,47065.744962494486
信義區,1121101,279.37,18800000,0,成屋,基隆市,67294.26924866663
安樂區,1121111,79.02,4000000,0,成屋,基隆市,50620.09617818274
暖暖區,1121115,79.4,3150000,0,成屋,基隆市,39672.54408060453
中正區,1121112,95.92,8300000,0,成屋,基隆市,86530.44203502919
暖暖區,1121126,167.97,10950000,0,成屋,基隆市,65190.21253795321
七堵區,1121119,119.65,8520000,0,成屋,基隆市,71207.68909318847
安樂區,1121124,151.51,16400000,0,成屋,基隆市,108243.6802851297
仁愛區,1121119,169.32999999999998,13200000,0,成屋,基隆市,77954.29043878817
信義區,1121118,112.36,7000000,0,成屋,基隆市,62299.75080099679
中正區,1121123,97.44,4000000,0,成屋,基隆市,41050.903119868635
七堵區,1121130,86.46,11500000,0,成屋,基隆市,133009.48415452233
暖暖區,1121124,178.07,14750000,1500000,成屋,基隆市,74408.94030437469
暖暖區,1121114,90.84,3150000,0,成屋,基隆市,34676.35402906209
安樂區,1121109,105.47,4380000,0,成屋,基隆市,41528.39670048355
安樂區,1121129,279.82,30000000,1600000,成屋,基隆市,101493.81745407762
中正區,1121106,72.12,4200000,0,成屋,基隆市,58236.27287853577
中山區,1121121,94.81,4330000,0,成屋,基隆市,45670.28794430967
安樂區,1121124,56.01,1800000,0,成屋,基隆市,32137.118371719338
安樂區,1121124,101.68,4080000,0,成屋,基隆市,40125.885129819035
安樂區,1121117,96.02,4350000,0,成屋,基隆市,45303.06186211206
中山區,1121115,94.7,4750000,0,成屋,基隆市,50158.39493136219
七堵區,1121124,256.52,12700000,0,成屋,基隆市,49508.8102292219
中正區,1121130,154.76999999999998,10350000,0,成屋,基隆市,66873.42508238032
安樂區,1121111,236.41,17880000,0,成屋,基隆市,75631.31847214585
七堵區,1121118,73.57,3700000,0,成屋,基隆市,50292.2386842463
安樂區,1121110,83.03,3300000,0,成屋,基隆市,39744.67060098759
中正區,1121126,155.12,7700000,0,成屋,基隆市,49638.989169675086
仁愛區,1121126,55.95,1850000,0,成屋,基隆市,33065.236818588026
中正區,1121119,143.24,7300000,0,成屋,基隆市,50963.41803965373
暖暖區,1121130,104.53,6850000,0,成屋,基隆市,65531.42638476992
仁愛區,1121129,90.08,5850000,0,成屋,基隆市,64942.27353463588
安樂區,1121104,105.84,5400000,0,成屋,基隆市,51020.4081632653
暖暖區,1121116,76.65,2400000,0,成屋,基隆市,31311.15459882583
中正區,1121124,191.28,14600000,0,成屋,基隆市,76327.89627770807
安樂區,1121130,119.9,3350000,0,成屋,基隆市,27939.94995829858
七堵區,1121128,209.74,11880000,0,成屋,基隆市,56641.55621245351
七堵區,1121109,347.36,17500000,0,成屋,基隆市,50380.00921234454
七堵區,1121130,77.66,5200000,0,成屋,基隆市,66958.53721349472
七堵區,1121116,88.18,6300000,0,成屋,基隆市,71444.77205715582
中正區,1121129,113.16,5500000,0,成屋,基隆市,48603.74690703429
暖暖區,1121129,143.49,11350000,0,成屋,基隆市,79099.58882152067
信義區,1121116,155.73,3800000,0,成屋,基隆市,24401.207217620242
仁愛區,1121124,105.13,5200000,0,成屋,基隆市,49462.57015124132
中正區,1121114,117.87,8600000,0,成屋,基隆市,72961.73750742343
七堵區,1121116,72.35,4300000,0,成屋,基隆市,59433.31029716656
安樂區,1121126,154.54000000000002,6210000,0,成屋,基隆市,40183.77119192442
中正區,1121103,111.06,3950000,0,成屋,基隆市,35566.36052584188
暖暖區,1121123,104.01,6500000,0,成屋,基隆市,62493.99096240746
中正區,1121126,53.6,5050000,0,成屋,基隆市,94216.41791044775
仁愛區,1121127,132.58,4500000,0,成屋,基隆市,33941.77100618494
安樂區,1121125,70.29,8300000,0,成屋,基隆市,118082.23075828709
中正區,1121130,147.68,7200000,0,成屋,基隆市,48754.06283856988
暖暖區,1121126,130.78,4700000,0,成屋,基隆市,35938.216852729776
中正區,1121128,89.99,3600000,0,成屋,基隆市,40004.44493832648
信義區,1121128,244.88,17800000,0,成屋,基隆市,72688.66383534792
中山區,1121130,191.1,14000000,0,成屋,基隆市,73260.07326007326
仁愛區,1121115,123.52,5850000,0,成屋,基隆市,47360.75129533679
暖暖區,1121111,153.88,9000000,0,成屋,基隆市,58487.13283077723
安樂區,1121127,177.99,10620000,0,成屋,基隆市,59666.27338614529
安樂區,1121125,277.18,14000000,0,成屋,基隆市,50508.694711018106
安樂區,1121129,215.75,12000000,0,成屋,基隆市,55619.930475086905
仁愛區,1121112,26.08,1600000,0,成屋,基隆市,61349.69325153375
暖暖區,1121117,79.93,3200000,0,成屋,基隆市,40035.030651820336
暖暖區,1121109,95.12,2300000,0,成屋,基隆市,24179.983179142135
安樂區,1121107,135.28,14000000,0,成屋,基隆市,103489.05972797162
中正區,1121105,169.62,8000000,0,成屋,基隆市,47164.24949887985
中正區,1121101,212.41,23250000,0,成屋,基隆市,109458.12344051599
七堵區,1121124,169.51,18350000,0,成屋,基隆市,108253.20040115628
七堵區,1121130,156.79000000000002,9000000,0,成屋,基隆市,57401.62000127559
七堵區,1121119,77.64,4000000,0,成屋,基隆市,51519.83513652756
暖暖區,1121101,88.23,4300000,0,成屋,基隆市,48736.257508783856
安樂區,1121119,110.94,6700000,0,成屋,基隆市,60393.0052280512
信義區,1121103,70.49,3050000,0,成屋,基隆市,43268.54873031636
安樂區,1121124,160.67000000000002,7300000,0,成屋,基隆市,45434.742017800454
信義區,1121118,111.19,10800000,0,成屋,基隆市,97131.03696375573
信義區,1121124,91.81,3600000,0,成屋,基隆市,39211.414878553536
中正區,1121122,102.61,3800000,0,成屋,基隆市,37033.427541175326
安樂區,1121124,86.2,4700000,0,成屋,基隆市,54524.36194895591
中山區,1121122,110.61,9750000,1450000,成屋,基隆市,75038.42328903354
安樂區,1121109,191.23,8700000,0,成屋,基隆市,45494.95372065053
安樂區,1121124,118.9,3500000,0,成屋,基隆市,29436.50126156434
仁愛區,1121130,106.46,11000000,0,成屋,基隆市,103325.19256058615
中山區,1121110,116.07,4800000,0,成屋,基隆市,41354.35513052469
安樂區,1121114,166.05,16680000,1400000,成屋,基隆市,92020.47576031316
中正區,1121130,33.74,2250000,0,成屋,基隆市,66686.42560758743
暖暖區,1121128,95.11,7100000,0,成屋,基隆市,74650.40479444854
中正區,1121107,35.52,1600000,0,成屋,基隆市,45045.045045045044
中正區,1121107,44.32,2200000,0,成屋,基隆市,49638.98916967509
中正區,1121124,125.73,6900000,0,成屋,基隆市,54879.503698401335
信義區,1121118,240.78000000000003,16200000,0,成屋,基隆市,67281.33565910789
中山區,1121125,62.08,5400000,0,成屋,基隆市,86984.53608247422
暖暖區,1121110,94.66,4000000,0,成屋,基隆市,42256.49693640397
七堵區,1121120,86.73,4400000,0,成屋,基隆市,50732.15726968754
安樂區,1121129,146.7,8000000,0,成屋,基隆市,54533.06066803
信義區,1121130,83.53,3250000,0,成屋,基隆市,38908.17670298096
安樂區,1121121,331.88,36360000,0,成屋,基隆市,109557.67144751115
信義區,1121119,67.7,2500000,0,成屋,基隆市,36927.62186115214
中山區,1121105,180.2,14500000,1450000,成屋,基隆市,72419.53385127637
七堵區,1121115,63.11,3000000,0,成屋,基隆市,47536.048169862144
暖暖區,1121130,140.70999999999998,12000000,0,成屋,基隆市,85281.78523203754
信義區,1121119,133.10000000000002,15000000,0,成屋,基隆市,112697.22013523664
安樂區,1121121,439.58,26000000,0,成屋,基隆市,59147.36794212658
中正區,1121111,257.58,19340000,1500000,成屋,基隆市,69260.03571705878
中正區,1121126,79.54,3900000,0,成屋,基隆市,49031.93361830525
暖暖區,1121111,109.67,4200000,0,成屋,基隆市,38296.708306738394
信義區,1121129,166.5,34000000,0,成屋,基隆市,204204.2042042042
中正區,1121118,118.34,6400000,0,成屋,基隆市,54081.46019942538
信義區,1121129,121.4,3720000,0,成屋,基隆市,30642.504118616143
中山區,1121130,167.2,20500000,0,成屋,基隆市,122607.65550239236
仁愛區,1121118,31.73,6000000,0,成屋,基隆市,189095.49322407815
七堵區,1121113,81.53,5000000,0,成屋,基隆市,61327.11885195634
安樂區,1121108,137.35000000000002,10000000,0,成屋,基隆市,72806.69821623588
安樂區,1121119,245.05,9000000,0,成屋,基隆市,36727.19853091206
七堵區,1121130,127.8,8650000,0,成屋,基隆市,67683.88106416275
安樂區,1121106,101.1,9910000,1500000,成屋,基隆市,83184.96538081109
信義區,1121127,134.59,7000000,0,成屋,基隆市,52009.80756371201
中山區,1121128,178.43,14640000,1200000,成屋,基隆市,75323.65633581797
信義區,1121126,196.89,15060000,0,成屋,基隆市,76489.41033064148
仁愛區,1121121,18.34,368000,0,成屋,基隆市,20065.430752453653
信義區,1121113,87.32,5100000,0,成屋,基隆市,58405.863490609256
信義區,1121111,67.12,4000000,0,成屋,基隆市,59594.75566150178
七堵區,1121115,114.75,10800000,0,成屋,基隆市,94117.64705882352
信義區,1121129,161.52,11200000,0,成屋,基隆市,69341.25804853888
暖暖區,1121111,107.0,6200000,0,成屋,基隆市,57943.92523364486
仁愛區,1121107,73.65,5000000,0,成屋,基隆市,67888.6625933469
信義區,1121118,609.98,8200000,0,成屋,基隆市,13443.063707006786
中正區,1121112,139.7,10580000,1350000,成屋,基隆市,66070.15032211883
中正區,1121111,165.19,12950000,1300000,成屋,基隆市,70524.8501725286
中正區,1121126,136.16000000000005,9690000,1300000,成屋,基隆市,61618.68390129257
中正區,1121105,196.47,15600000,1300000,成屋,基隆市,72784.6490558355
中正區,1121104,143.43,10780000,1350000,成屋,基隆市,65746.35710799693
中正區,1121111,136.97000000000003,9900000,1350000,成屋,基隆市,62422.428268963995
信義區,1121128,118.28,7000000,0,成屋,基隆市,59181.602975989175
中正區,1121123,116.62,9000000,0,成屋,基隆市,77173.72663351054
仁愛區,1121004,88.37,8500000,0,成屋,基隆市,96186.48862736223
仁愛區,1121029,95.23,6300000,0,成屋,基隆市,66155.62322797437
中正區,1121030,112.55,5000000,0,成屋,基隆市,44424.7001332741
安樂區,1121031,50.64,2700000,0,成屋,基隆市,53317.5355450237
暖暖區,1121021,81.21,2750000,0,成屋,基隆市,33862.824775273984
信義區,1121025,212.26,12550000,0,成屋,基隆市,59125.60067841327
安樂區,1121024,99.77,5200000,0,成屋,基隆市,52119.87571414253
中山區,1121005,176.69,14750000,1450000,成屋,基隆市,75273.07714075499
中正區,1121022,80.59,3900000,0,成屋,基隆市,48393.1008810026
信義區,1121023,88.24000000000001,4200000,0,成屋,基隆市,47597.46146872166
七堵區,1121018,100.07,5600000,0,成屋,基隆市,55960.82742080544
安樂區,1121026,122.67,12200000,1600000,成屋,基隆市,86410.69536153908
安樂區,1121030,220.17,13200000,0,成屋,基隆市,59953.67216241995
安樂區,1121014,239.91,20700000,0,成屋,基隆市,86282.3558834563
暖暖區,1121031,105.72,3300000,0,成屋,基隆市,31214.528944381385
